model_type,comparison,prompt_idx,seed,image1_path,image2_path,fid_score
hyper,nag_timed_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0011_1337_neg_s0p2.png,14.70556354522705
hyper,nag_timed_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0011_2025_neg_s0p2.png,19.277124404907227
hyper,nag_timed_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0012_42_neg_s0p2.png,12.680790901184082
hyper,nag_timed_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0012_1337_neg_s0p2.png,17.254919052124023
hyper,nag_timed_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0012_2025_neg_s0p2.png,12.028763771057129
hyper,nag_timed_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0013_42_neg_s0p2.png,10.733243942260742
hyper,nag_timed_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0013_1337_neg_s0p2.png,11.482428550720215
hyper,nag_timed_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0013_2025_neg_s0p2.png,15.339422225952148
hyper,nag_timed_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0014_42_neg_s0p2.png,15.976852416992188
hyper,nag_timed_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0014_1337_neg_s0p2.png,14.352004051208496
hyper,nag_timed_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0014_2025_neg_s0p2.png,16.035789489746094
hyper,nag_timed_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0015_42_neg_s0p2.png,12.445030212402344
hyper,nag_timed_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0015_1337_neg_s0p2.png,14.898502349853516
hyper,nag_timed_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0p2/0015_2025_neg_s0p2.png,16.674495697021484
lcm,nag_timed_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0000_42_neg_s0p2.png,20.880199432373047
lcm,nag_timed_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0000_1337_neg_s0p2.png,16.923473358154297
lcm,nag_timed_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0000_2025_neg_s0p2.png,12.419686317443848
lcm,nag_timed_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0001_42_neg_s0p2.png,19.926454544067383
lcm,nag_timed_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0001_1337_neg_s0p2.png,15.470939636230469
lcm,nag_timed_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0001_2025_neg_s0p2.png,5.8911519050598145
lcm,nag_timed_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0002_42_neg_s0p2.png,21.596317291259766
lcm,nag_timed_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0002_1337_neg_s0p2.png,17.522886276245117
lcm,nag_timed_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0002_2025_neg_s0p2.png,8.044315338134766
lcm,nag_timed_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0003_42_neg_s0p2.png,20.08608627319336
lcm,nag_timed_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0003_1337_neg_s0p2.png,16.793781280517578
lcm,nag_timed_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0003_2025_neg_s0p2.png,10.733463287353516
lcm,nag_timed_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0004_42_neg_s0p2.png,20.341785430908203
lcm,nag_timed_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0004_1337_neg_s0p2.png,14.323887825012207
lcm,nag_timed_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0004_2025_neg_s0p2.png,6.4922261238098145
lcm,nag_timed_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0005_42_neg_s0p2.png,19.688446044921875
lcm,nag_timed_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0005_1337_neg_s0p2.png,14.27761459350586
lcm,nag_timed_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0005_2025_neg_s0p2.png,5.415347576141357
lcm,nag_timed_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0006_42_neg_s0p2.png,16.942195892333984
lcm,nag_timed_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0006_1337_neg_s0p2.png,9.925737380981445
lcm,nag_timed_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0006_2025_neg_s0p2.png,16.111408233642578
lcm,nag_timed_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0007_42_neg_s0p2.png,17.527114868164062
lcm,nag_timed_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0007_1337_neg_s0p2.png,14.395261764526367
lcm,nag_timed_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0007_2025_neg_s0p2.png,6.5247015953063965
lcm,nag_timed_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0008_42_neg_s0p2.png,10.740867614746094
lcm,nag_timed_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0008_1337_neg_s0p2.png,8.272370338439941
lcm,nag_timed_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0008_2025_neg_s0p2.png,13.853981018066406
lcm,nag_timed_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0009_42_neg_s0p2.png,13.486783027648926
lcm,nag_timed_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0009_1337_neg_s0p2.png,19.561050415039062
lcm,nag_timed_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0009_2025_neg_s0p2.png,18.284080505371094
lcm,nag_timed_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0010_42_neg_s0p2.png,6.679601669311523
lcm,nag_timed_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0010_1337_neg_s0p2.png,9.267824172973633
lcm,nag_timed_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0010_2025_neg_s0p2.png,6.908572673797607
lcm,nag_timed_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0011_42_neg_s0p2.png,7.869965076446533
lcm,nag_timed_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0011_1337_neg_s0p2.png,9.600555419921875
lcm,nag_timed_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0011_2025_neg_s0p2.png,7.062264442443848
lcm,nag_timed_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0012_42_neg_s0p2.png,7.675304889678955
lcm,nag_timed_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0012_1337_neg_s0p2.png,7.921581745147705
lcm,nag_timed_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0012_2025_neg_s0p2.png,9.905537605285645
lcm,nag_timed_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0013_42_neg_s0p2.png,7.66762638092041
lcm,nag_timed_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0013_1337_neg_s0p2.png,6.9442362785339355
lcm,nag_timed_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0013_2025_neg_s0p2.png,6.607687950134277
lcm,nag_timed_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0014_42_neg_s0p2.png,7.7986884117126465
lcm,nag_timed_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0014_1337_neg_s0p2.png,7.418727874755859
lcm,nag_timed_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0014_2025_neg_s0p2.png,8.534093856811523
lcm,nag_timed_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0015_42_neg_s0p2.png,7.494437217712402
lcm,nag_timed_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0015_1337_neg_s0p2.png,8.846317291259766
lcm,nag_timed_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0p2/0015_2025_neg_s0p2.png,7.244446754455566
lightning,nag_timed_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0000_42_neg_s0p2.png,5.473404407501221
lightning,nag_timed_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0000_1337_neg_s0p2.png,2.909669876098633
lightning,nag_timed_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0000_2025_neg_s0p2.png,3.932326316833496
lightning,nag_timed_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0001_42_neg_s0p2.png,6.2368292808532715
lightning,nag_timed_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0001_1337_neg_s0p2.png,7.113648414611816
lightning,nag_timed_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0001_2025_neg_s0p2.png,6.144129276275635
lightning,nag_timed_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0002_42_neg_s0p2.png,5.921169757843018
lightning,nag_timed_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0002_1337_neg_s0p2.png,4.689432144165039
lightning,nag_timed_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0002_2025_neg_s0p2.png,6.109632968902588
lightning,nag_timed_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0003_42_neg_s0p2.png,6.658202648162842
lightning,nag_timed_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/baseline/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lightning/with_negative_start0p2/0003_1337_neg_s0p2.png,4.990640640258789
